type,name,num_nodes,num_edges,gpn_num
bipartite,bipartite_10_nodes_2847,10,11,69
bipartite,bipartite_10_nodes_2848,10,12,77
bipartite,bipartite_10_nodes_2849,10,13,85
bipartite,bipartite_10_nodes_2850,10,13,78
bipartite,bipartite_10_nodes_2851,10,14,93
bipartite,bipartite_10_nodes_2852,10,13,97
bipartite,bipartite_10_nodes_2853,10,13,90
bipartite,bipartite_10_nodes_2854,10,13,85
bipartite,bipartite_10_nodes_2855,10,14,99
bipartite,bipartite_10_nodes_2856,10,13,89
bipartite,bipartite_10_nodes_2857,10,13,97
bipartite,bipartite_10_nodes_2858,10,13,92
bipartite,bipartite_10_nodes_2859,10,13,92
bipartite,bipartite_10_nodes_2860,10,13,87
bipartite,bipartite_10_nodes_2861,10,13,95
bipartite,bipartite_10_nodes_2862,10,14,99
bipartite,bipartite_10_nodes_2863,10,13,90
bipartite,bipartite_10_nodes_2864,10,12,79
bipartite,bipartite_10_nodes_2865,10,12,87
bipartite,bipartite_10_nodes_2866,10,12,86
bipartite,bipartite_10_nodes_2867,10,13,96
bipartite,bipartite_10_nodes_2868,10,12,81
bipartite,bipartite_10_nodes_2869,10,13,85
bipartite,bipartite_10_nodes_2870,10,13,92
bipartite,bipartite_10_nodes_2871,10,13,101
bipartite,bipartite_10_nodes_2872,10,14,98
bipartite,bipartite_10_nodes_2873,10,13,92
bipartite,bipartite_10_nodes_2874,10,15,110
bipartite,bipartite_10_nodes_2875,10,13,97
bipartite,bipartite_10_nodes_2876,10,13,83
bipartite,bipartite_10_nodes_2877,10,13,111
bipartite,bipartite_10_nodes_2878,10,14,95
bipartite,bipartite_10_nodes_2879,10,13,91
bipartite,bipartite_10_nodes_2880,10,13,85
bipartite,bipartite_10_nodes_2881,10,14,97
bipartite,bipartite_10_nodes_2882,10,13,85
bipartite,bipartite_10_nodes_2883,10,15,105
bipartite,bipartite_10_nodes_2884,10,14,99
bipartite,bipartite_10_nodes_2885,10,14,106
bipartite,bipartite_10_nodes_2886,10,14,119
bipartite,bipartite_10_nodes_2887,10,15,110
bipartite,bipartite_10_nodes_2888,10,16,118
bipartite,bipartite_10_nodes_2889,10,12,86
bipartite,bipartite_10_nodes_2890,10,12,80
bipartite,bipartite_10_nodes_2891,10,12,77
bipartite,bipartite_10_nodes_2892,10,13,84
bipartite,bipartite_10_nodes_2893,10,13,91
bipartite,bipartite_10_nodes_2894,10,13,93
bipartite,bipartite_10_nodes_2895,10,13,98
bipartite,bipartite_10_nodes_2896,10,13,87
bipartite,bipartite_10_nodes_2897,10,14,99
bipartite,bipartite_10_nodes_2898,10,14,99
bipartite,bipartite_10_nodes_2899,10,14,87
bipartite,bipartite_10_nodes_2900,10,15,100
bipartite,bipartite_10_nodes_2901,10,13,93
bipartite,bipartite_10_nodes_2902,10,13,83
bipartite,bipartite_10_nodes_2903,10,14,96
bipartite,bipartite_10_nodes_2904,10,13,92
bipartite,bipartite_10_nodes_2905,10,13,95
bipartite,bipartite_10_nodes_2906,10,13,90
bipartite,bipartite_10_nodes_2907,10,13,84
bipartite,bipartite_10_nodes_2908,10,14,97
bipartite,bipartite_10_nodes_2909,10,13,92
bipartite,bipartite_10_nodes_2910,10,12,78
bipartite,bipartite_10_nodes_2911,10,12,80
bipartite,bipartite_10_nodes_2912,10,12,82
bipartite,bipartite_10_nodes_2913,10,13,92
bipartite,bipartite_10_nodes_2914,10,12,76
bipartite,bipartite_10_nodes_2915,10,13,84
bipartite,bipartite_10_nodes_2916,10,13,86
bipartite,bipartite_10_nodes_2917,10,13,90
bipartite,bipartite_10_nodes_2918,10,13,90
bipartite,bipartite_10_nodes_2919,10,14,95
bipartite,bipartite_10_nodes_2920,10,13,93
bipartite,bipartite_10_nodes_2921,10,13,90
bipartite,bipartite_10_nodes_2922,10,14,94
bipartite,bipartite_10_nodes_2923,10,13,89
bipartite,bipartite_10_nodes_2924,10,15,106
bipartite,bipartite_10_nodes_2925,10,13,92
bipartite,bipartite_10_nodes_2926,10,12,98
bipartite,bipartite_10_nodes_2927,10,13,92
bipartite,bipartite_10_nodes_2928,10,13,92
bipartite,bipartite_10_nodes_2929,10,13,103
bipartite,bipartite_10_nodes_2930,10,14,100
bipartite,bipartite_10_nodes_2931,10,13,91
bipartite,bipartite_10_nodes_2932,10,13,83
bipartite,bipartite_10_nodes_2933,10,13,87
bipartite,bipartite_10_nodes_2934,10,14,91
bipartite,bipartite_10_nodes_2935,10,13,89
bipartite,bipartite_10_nodes_2936,10,15,103
bipartite,bipartite_10_nodes_2937,10,12,75
bipartite,bipartite_10_nodes_2938,10,13,90
bipartite,bipartite_10_nodes_2939,10,13,85
bipartite,bipartite_10_nodes_2940,10,14,94
bipartite,bipartite_10_nodes_2941,10,13,86
bipartite,bipartite_10_nodes_2942,10,14,95
bipartite,bipartite_10_nodes_2943,10,14,92
bipartite,bipartite_10_nodes_2944,10,14,100
bipartite,bipartite_10_nodes_2945,10,14,100
bipartite,bipartite_10_nodes_2946,10,15,104
bipartite,bipartite_10_nodes_2947,10,15,100
bipartite,bipartite_10_nodes_2948,10,16,113
bipartite,bipartite_10_nodes_2949,10,16,111
bipartite,bipartite_10_nodes_2950,10,16,104
bipartite,bipartite_10_nodes_2951,10,16,109
bipartite,bipartite_10_nodes_2952,10,17,115
bipartite,bipartite_10_nodes_2953,10,16,114
bipartite,bipartite_10_nodes_2954,10,15,103
bipartite,bipartite_10_nodes_2955,10,16,112
bipartite,bipartite_10_nodes_2956,10,16,104
bipartite,bipartite_10_nodes_2957,10,17,119
bipartite,bipartite_10_nodes_2958,10,18,119
bipartite,bipartite_10_nodes_2959,10,13,90
bipartite,bipartite_10_nodes_2960,10,13,101
bipartite,bipartite_10_nodes_2961,10,13,92
bipartite,bipartite_10_nodes_2962,10,14,100
bipartite,bipartite_10_nodes_2963,10,13,89
bipartite,bipartite_10_nodes_2964,10,13,92
bipartite,bipartite_10_nodes_2965,10,13,83
bipartite,bipartite_10_nodes_2966,10,13,89
bipartite,bipartite_10_nodes_2967,10,13,93
bipartite,bipartite_10_nodes_2968,10,14,95
bipartite,bipartite_10_nodes_2969,10,13,86
bipartite,bipartite_10_nodes_2970,10,13,86
bipartite,bipartite_10_nodes_2971,10,13,90
bipartite,bipartite_10_nodes_2972,10,14,97
bipartite,bipartite_10_nodes_2973,10,13,88
bipartite,bipartite_10_nodes_2974,10,13,83
bipartite,bipartite_10_nodes_2975,10,14,93
bipartite,bipartite_10_nodes_2976,10,13,88
bipartite,bipartite_10_nodes_2977,10,13,86
bipartite,bipartite_10_nodes_2978,10,13,84
bipartite,bipartite_10_nodes_2979,10,14,95
bipartite,bipartite_10_nodes_2980,10,13,91
bipartite,bipartite_10_nodes_2981,10,14,97
bipartite,bipartite_10_nodes_2982,10,14,92
bipartite,bipartite_10_nodes_2983,10,14,105
bipartite,bipartite_10_nodes_2984,10,14,95
bipartite,bipartite_10_nodes_2985,10,15,104
bipartite,bipartite_10_nodes_2986,10,15,102
bipartite,bipartite_10_nodes_2987,10,15,99
bipartite,bipartite_10_nodes_2988,10,15,100
bipartite,bipartite_10_nodes_2989,10,15,102
bipartite,bipartite_10_nodes_2990,10,13,87
bipartite,bipartite_10_nodes_2991,10,13,89
bipartite,bipartite_10_nodes_2992,10,13,95
bipartite,bipartite_10_nodes_2993,10,14,97
bipartite,bipartite_10_nodes_2994,10,15,101
bipartite,bipartite_10_nodes_2995,10,16,110
bipartite,bipartite_10_nodes_2996,10,14,104
bipartite,bipartite_10_nodes_2997,10,14,100
bipartite,bipartite_10_nodes_2998,10,14,114
bipartite,bipartite_10_nodes_2999,10,15,104
bipartite,bipartite_10_nodes_3000,10,14,98
bipartite,bipartite_10_nodes_3001,10,14,101
bipartite,bipartite_10_nodes_3002,10,14,90
bipartite,bipartite_10_nodes_3003,10,15,100
bipartite,bipartite_10_nodes_3004,10,14,102
bipartite,bipartite_10_nodes_3005,10,15,114
bipartite,bipartite_10_nodes_3006,10,16,112
bipartite,bipartite_10_nodes_3007,10,14,97
bipartite,bipartite_10_nodes_3008,10,14,93
bipartite,bipartite_10_nodes_3009,10,14,109
bipartite,bipartite_10_nodes_3010,10,15,108
bipartite,bipartite_10_nodes_3011,10,14,95
bipartite,bipartite_10_nodes_3012,10,17,117
bipartite,bipartite_10_nodes_3013,10,14,99
bipartite,bipartite_10_nodes_3014,10,14,103
bipartite,bipartite_10_nodes_3015,10,15,107
bipartite,bipartite_10_nodes_3016,10,14,99
bipartite,bipartite_10_nodes_3017,10,14,95
bipartite,bipartite_10_nodes_3018,10,14,97
bipartite,bipartite_10_nodes_3019,10,15,102
bipartite,bipartite_10_nodes_3020,10,16,107
bipartite,bipartite_10_nodes_3021,10,14,104
bipartite,bipartite_10_nodes_3022,10,14,100
bipartite,bipartite_10_nodes_3023,10,14,100
bipartite,bipartite_10_nodes_3024,10,14,95
bipartite,bipartite_10_nodes_3025,10,15,105
bipartite,bipartite_10_nodes_3026,10,14,101
bipartite,bipartite_10_nodes_3027,10,16,109
bipartite,bipartite_10_nodes_3028,10,14,101
bipartite,bipartite_10_nodes_3029,10,14,101
bipartite,bipartite_10_nodes_3030,10,15,103
bipartite,bipartite_10_nodes_3031,10,14,98
bipartite,bipartite_10_nodes_3032,10,15,117
bipartite,bipartite_10_nodes_3033,10,15,107
bipartite,bipartite_10_nodes_3034,10,16,115
bipartite,bipartite_10_nodes_3035,10,17,109
bipartite,bipartite_10_nodes_3036,10,17,113
bipartite,bipartite_10_nodes_3037,10,17,114
bipartite,bipartite_10_nodes_3038,10,16,124
bipartite,bipartite_10_nodes_3039,10,16,113
bipartite,bipartite_10_nodes_3040,10,17,121
bipartite,bipartite_10_nodes_3041,10,14,99
bipartite,bipartite_10_nodes_3042,10,14,90
bipartite,bipartite_10_nodes_3043,10,15,104
bipartite,bipartite_10_nodes_3044,10,14,97
bipartite,bipartite_10_nodes_3045,10,15,104
bipartite,bipartite_10_nodes_3046,10,15,98
bipartite,bipartite_10_nodes_3047,10,16,114
bipartite,bipartite_10_nodes_3048,10,17,118
bipartite,bipartite_10_nodes_3049,10,17,123
bipartite,bipartite_10_nodes_3050,10,17,117
bipartite,bipartite_10_nodes_3051,10,18,127
bipartite,bipartite_10_nodes_3052,10,15,97
bipartite,bipartite_10_nodes_3053,10,16,108
bipartite,bipartite_10_nodes_3054,10,16,112
bipartite,bipartite_10_nodes_3055,10,15,104
bipartite,bipartite_10_nodes_3056,10,15,107
bipartite,bipartite_10_nodes_3057,10,15,114
bipartite,bipartite_10_nodes_3058,10,16,113
bipartite,bipartite_10_nodes_3059,10,15,111
bipartite,bipartite_10_nodes_3060,10,16,115
bipartite,bipartite_10_nodes_3061,10,16,113
bipartite,bipartite_10_nodes_3062,10,17,121
bipartite,bipartite_10_nodes_3063,10,14,111
bipartite,bipartite_10_nodes_3064,10,14,99
bipartite,bipartite_10_nodes_3065,10,15,104
bipartite,bipartite_10_nodes_3066,10,14,95
bipartite,bipartite_10_nodes_3067,10,14,102
bipartite,bipartite_10_nodes_3068,10,14,99
bipartite,bipartite_10_nodes_3069,10,15,104
bipartite,bipartite_10_nodes_3070,10,14,100
bipartite,bipartite_10_nodes_3071,10,15,94
bipartite,bipartite_10_nodes_3072,10,16,110
bipartite,bipartite_10_nodes_3073,10,15,98
bipartite,bipartite_10_nodes_3074,10,13,83
bipartite,bipartite_10_nodes_3075,10,14,95
bipartite,bipartite_10_nodes_3076,10,14,89
bipartite,bipartite_10_nodes_3077,10,15,100
bipartite,bipartite_10_nodes_3078,10,14,103
bipartite,bipartite_10_nodes_3079,10,14,96
bipartite,bipartite_10_nodes_3080,10,14,103
bipartite,bipartite_10_nodes_3081,10,15,100
bipartite,bipartite_10_nodes_3082,10,14,95
bipartite,bipartite_10_nodes_3083,10,16,112
bipartite,bipartite_10_nodes_3084,10,15,98
bipartite,bipartite_10_nodes_3085,10,16,104
bipartite,bipartite_10_nodes_3086,10,17,119
bipartite,bipartite_10_nodes_3087,10,17,115
bipartite,bipartite_10_nodes_3088,10,17,112
bipartite,bipartite_10_nodes_3089,10,18,125
bipartite,bipartite_10_nodes_3090,10,15,108
bipartite,bipartite_10_nodes_3091,10,15,110
bipartite,bipartite_10_nodes_3092,10,16,112
bipartite,bipartite_10_nodes_3093,10,15,111
bipartite,bipartite_10_nodes_3094,10,15,101
bipartite,bipartite_10_nodes_3095,10,16,111
bipartite,bipartite_10_nodes_3096,10,16,113
bipartite,bipartite_10_nodes_3097,10,15,102
bipartite,bipartite_10_nodes_3098,10,16,111
bipartite,bipartite_10_nodes_3099,10,17,119
bipartite,bipartite_10_nodes_3100,10,14,105
bipartite,bipartite_10_nodes_3101,10,14,102
bipartite,bipartite_10_nodes_3102,10,15,107
bipartite,bipartite_10_nodes_3103,10,14,97
bipartite,bipartite_10_nodes_3104,10,13,89
bipartite,bipartite_10_nodes_3105,10,14,102
bipartite,bipartite_10_nodes_3106,10,14,94
bipartite,bipartite_10_nodes_3107,10,15,105
bipartite,bipartite_10_nodes_3108,10,14,102
bipartite,bipartite_10_nodes_3109,10,15,113
bipartite,bipartite_10_nodes_3110,10,15,113
bipartite,bipartite_10_nodes_3111,10,15,106
bipartite,bipartite_10_nodes_3112,10,16,114
bipartite,bipartite_10_nodes_3113,10,13,83
bipartite,bipartite_10_nodes_3114,10,14,91
bipartite,bipartite_10_nodes_3115,10,14,102
bipartite,bipartite_10_nodes_3116,10,14,98
bipartite,bipartite_10_nodes_3117,10,15,103
bipartite,bipartite_10_nodes_3118,10,14,100
bipartite,bipartite_10_nodes_3119,10,14,103
bipartite,bipartite_10_nodes_3120,10,15,103
bipartite,bipartite_10_nodes_3121,10,14,94
bipartite,bipartite_10_nodes_3122,10,15,106
bipartite,bipartite_10_nodes_3123,10,16,115
bipartite,bipartite_10_nodes_3124,10,16,107
bipartite,bipartite_10_nodes_3125,10,17,122
bipartite,bipartite_10_nodes_3126,10,16,117
bipartite,bipartite_10_nodes_3127,10,17,121
bipartite,bipartite_10_nodes_3128,10,17,117
bipartite,bipartite_10_nodes_3129,10,17,122
bipartite,bipartite_10_nodes_3130,10,18,126
bipartite,bipartite_10_nodes_3131,10,16,119
bipartite,bipartite_10_nodes_3132,10,17,120
bipartite,bipartite_10_nodes_3133,10,17,121
bipartite,bipartite_10_nodes_3134,10,16,112
bipartite,bipartite_10_nodes_3135,10,17,109
bipartite,bipartite_10_nodes_3136,10,18,126
bipartite,bipartite_10_nodes_3137,10,19,128
bipartite,bipartite_10_nodes_3138,10,18,109
bipartite,bipartite_10_nodes_3139,10,18,115
bipartite,bipartite_10_nodes_3140,10,18,124
bipartite,bipartite_10_nodes_3141,10,17,129
bipartite,bipartite_10_nodes_3142,10,18,125
bipartite,bipartite_10_nodes_3143,10,18,130
bipartite,bipartite_10_nodes_3144,10,19,132
bipartite,bipartite_10_nodes_3145,10,18,125
bipartite,bipartite_10_nodes_3146,10,18,109
bipartite,bipartite_10_nodes_3147,10,19,128
bipartite,bipartite_10_nodes_3148,10,20,132
bipartite,bipartite_10_nodes_3149,10,11,72
bipartite,bipartite_10_nodes_3150,10,12,80
bipartite,bipartite_10_nodes_3151,10,13,89
bipartite,bipartite_10_nodes_3152,10,13,85
bipartite,bipartite_10_nodes_3153,10,14,99
bipartite,bipartite_10_nodes_3154,10,15,112
bipartite,bipartite_10_nodes_3155,10,11,70
bipartite,bipartite_10_nodes_3156,10,11,70
bipartite,bipartite_10_nodes_3157,10,11,72
bipartite,bipartite_10_nodes_3158,10,12,80
bipartite,bipartite_10_nodes_3159,10,11,71
bipartite,bipartite_10_nodes_3160,10,12,79
bipartite,bipartite_10_nodes_3161,10,12,81
bipartite,bipartite_10_nodes_3162,10,13,90
bipartite,bipartite_10_nodes_3163,10,11,70
bipartite,bipartite_10_nodes_3164,10,11,73
bipartite,bipartite_10_nodes_3165,10,12,81
bipartite,bipartite_10_nodes_3166,10,14,101
bipartite,bipartite_10_nodes_3167,10,14,101
bipartite,bipartite_10_nodes_3168,10,14,92
bipartite,bipartite_10_nodes_3169,10,15,107
bipartite,bipartite_10_nodes_3170,10,12,80
bipartite,bipartite_10_nodes_3171,10,12,85
bipartite,bipartite_10_nodes_3172,10,13,95
bipartite,bipartite_10_nodes_3173,10,12,80
bipartite,bipartite_10_nodes_3174,10,13,96
bipartite,bipartite_10_nodes_3175,10,13,89
bipartite,bipartite_10_nodes_3176,10,14,99
bipartite,bipartite_10_nodes_3177,10,12,87
bipartite,bipartite_10_nodes_3178,10,14,90
bipartite,bipartite_10_nodes_3179,10,15,106
bipartite,bipartite_10_nodes_3180,10,16,120
bipartite,bipartite_10_nodes_3181,10,14,91
bipartite,bipartite_10_nodes_3182,10,14,101
bipartite,bipartite_10_nodes_3183,10,15,98
bipartite,bipartite_10_nodes_3184,10,17,113
bipartite,bipartite_10_nodes_3185,10,17,116
bipartite,bipartite_10_nodes_3186,10,18,123
bipartite,bipartite_10_nodes_3187,10,15,128
bipartite,bipartite_10_nodes_3188,10,15,109
bipartite,bipartite_10_nodes_3189,10,16,122
bipartite,bipartite_10_nodes_3190,10,13,89
bipartite,bipartite_10_nodes_3191,10,14,111
bipartite,bipartite_10_nodes_3192,10,14,95
bipartite,bipartite_10_nodes_3193,10,15,106
bipartite,bipartite_10_nodes_3194,10,14,97
bipartite,bipartite_10_nodes_3195,10,15,97
bipartite,bipartite_10_nodes_3196,10,16,116
bipartite,bipartite_10_nodes_3197,10,17,133
bipartite,bipartite_10_nodes_3198,10,17,109
bipartite,bipartite_10_nodes_3199,10,17,114
bipartite,bipartite_10_nodes_3200,10,14,96
bipartite,bipartite_10_nodes_3201,10,15,103
bipartite,bipartite_10_nodes_3202,10,14,108
bipartite,bipartite_10_nodes_3203,10,15,103
bipartite,bipartite_10_nodes_3204,10,11,69
bipartite,bipartite_10_nodes_3205,10,12,79
bipartite,bipartite_10_nodes_3206,10,12,79
bipartite,bipartite_10_nodes_3207,10,13,90
bipartite,bipartite_10_nodes_3208,10,11,69
bipartite,bipartite_10_nodes_3209,10,12,79
bipartite,bipartite_10_nodes_3210,10,15,101
bipartite,bipartite_10_nodes_3211,10,16,111
bipartite,bipartite_10_nodes_3212,10,15,105
bipartite,bipartite_10_nodes_3213,10,16,109
bipartite,bipartite_10_nodes_3214,10,11,69
bipartite,bipartite_10_nodes_3215,10,11,68
bipartite,bipartite_10_nodes_3216,10,12,80
bipartite,bipartite_10_nodes_3217,10,13,93
bipartite,bipartite_10_nodes_3218,10,13,86
bipartite,bipartite_10_nodes_3219,10,14,98
bipartite,bipartite_10_nodes_3220,10,15,109
bipartite,bipartite_10_nodes_3221,10,11,75
bipartite,bipartite_10_nodes_3222,10,11,75
bipartite,bipartite_10_nodes_3223,10,11,74
bipartite,bipartite_10_nodes_3224,10,11,70
bipartite,bipartite_10_nodes_3225,10,12,83
bipartite,bipartite_10_nodes_3226,10,10,60
bipartite,bipartite_10_nodes_3227,10,11,69
bipartite,bipartite_10_nodes_3228,10,11,69
bipartite,bipartite_10_nodes_3229,10,12,81
bipartite,bipartite_10_nodes_3230,10,12,79
bipartite,bipartite_10_nodes_3231,10,13,92
bipartite,bipartite_10_nodes_3232,10,11,75
bipartite,bipartite_10_nodes_3233,10,11,72
bipartite,bipartite_10_nodes_3234,10,12,83
bipartite,bipartite_10_nodes_3235,10,14,100
bipartite,bipartite_10_nodes_3236,10,14,98
bipartite,bipartite_10_nodes_3237,10,15,106
bipartite,bipartite_10_nodes_3238,10,12,82
bipartite,bipartite_10_nodes_3239,10,12,83
bipartite,bipartite_10_nodes_3240,10,13,99
bipartite,bipartite_10_nodes_3241,10,12,77
bipartite,bipartite_10_nodes_3242,10,12,77
bipartite,bipartite_10_nodes_3243,10,13,89
bipartite,bipartite_10_nodes_3244,10,13,87
bipartite,bipartite_10_nodes_3245,10,14,101
bipartite,bipartite_10_nodes_3246,10,12,81
bipartite,bipartite_10_nodes_3247,10,14,91
bipartite,bipartite_10_nodes_3248,10,15,105
bipartite,bipartite_10_nodes_3249,10,16,117
bipartite,bipartite_10_nodes_3250,10,14,95
bipartite,bipartite_10_nodes_3251,10,14,101
bipartite,bipartite_10_nodes_3252,10,15,102
bipartite,bipartite_10_nodes_3253,10,16,109
bipartite,bipartite_10_nodes_3254,10,16,111
bipartite,bipartite_10_nodes_3255,10,15,105
bipartite,bipartite_10_nodes_3256,10,15,107
bipartite,bipartite_10_nodes_3257,10,15,101
bipartite,bipartite_10_nodes_3258,10,16,111
bipartite,bipartite_10_nodes_3259,10,15,105
bipartite,bipartite_10_nodes_3260,10,16,110
bipartite,bipartite_10_nodes_3261,10,16,107
bipartite,bipartite_10_nodes_3262,10,17,118
bipartite,bipartite_10_nodes_3263,10,17,116
bipartite,bipartite_10_nodes_3264,10,17,119
bipartite,bipartite_10_nodes_3265,10,16,110
bipartite,bipartite_10_nodes_3266,10,17,117
bipartite,bipartite_10_nodes_3267,10,13,86
bipartite,bipartite_10_nodes_3268,10,13,93
bipartite,bipartite_10_nodes_3269,10,13,94
bipartite,bipartite_10_nodes_3270,10,14,98
bipartite,bipartite_10_nodes_3271,10,13,86
bipartite,bipartite_10_nodes_3272,10,12,82
bipartite,bipartite_10_nodes_3273,10,12,78
bipartite,bipartite_10_nodes_3274,10,12,85
bipartite,bipartite_10_nodes_3275,10,13,90
bipartite,bipartite_10_nodes_3276,10,12,75
bipartite,bipartite_10_nodes_3277,10,12,76
bipartite,bipartite_10_nodes_3278,10,13,86
bipartite,bipartite_10_nodes_3279,10,12,75
bipartite,bipartite_10_nodes_3280,10,13,87
bipartite,bipartite_10_nodes_3281,10,13,90
bipartite,bipartite_10_nodes_3282,10,14,98
bipartite,bipartite_10_nodes_3283,10,12,75
bipartite,bipartite_10_nodes_3284,10,13,92
bipartite,bipartite_10_nodes_3285,10,15,108
bipartite,bipartite_10_nodes_3286,10,12,86
bipartite,bipartite_10_nodes_3287,10,12,87
bipartite,bipartite_10_nodes_3288,10,12,80
bipartite,bipartite_10_nodes_3289,10,12,82
bipartite,bipartite_10_nodes_3290,10,13,96
bipartite,bipartite_10_nodes_3291,10,12,77
bipartite,bipartite_10_nodes_3292,10,12,86
bipartite,bipartite_10_nodes_3293,10,13,91
bipartite,bipartite_10_nodes_3294,10,12,77
bipartite,bipartite_10_nodes_3295,10,13,88
bipartite,bipartite_10_nodes_3296,10,13,90
bipartite,bipartite_10_nodes_3297,10,14,101
bipartite,bipartite_10_nodes_3298,10,12,79
bipartite,bipartite_10_nodes_3299,10,13,91
bipartite,bipartite_10_nodes_3300,10,15,110
bipartite,bipartite_10_nodes_3301,10,14,98
bipartite,bipartite_10_nodes_3302,10,14,94
bipartite,bipartite_10_nodes_3303,10,14,102
bipartite,bipartite_10_nodes_3304,10,15,107
bipartite,bipartite_10_nodes_3305,10,16,121
bipartite,bipartite_10_nodes_3306,10,12,77
bipartite,bipartite_10_nodes_3307,10,12,77
bipartite,bipartite_10_nodes_3308,10,12,74
bipartite,bipartite_10_nodes_3309,10,13,84
bipartite,bipartite_10_nodes_3310,10,13,89
bipartite,bipartite_10_nodes_3311,10,13,92
bipartite,bipartite_10_nodes_3312,10,14,97
bipartite,bipartite_10_nodes_3313,10,14,105
bipartite,bipartite_10_nodes_3314,10,12,82
bipartite,bipartite_10_nodes_3315,10,12,77
bipartite,bipartite_10_nodes_3316,10,13,82
bipartite,bipartite_10_nodes_3317,10,13,90
bipartite,bipartite_10_nodes_3318,10,13,85
bipartite,bipartite_10_nodes_3319,10,13,96
bipartite,bipartite_10_nodes_3320,10,14,98
bipartite,bipartite_10_nodes_3321,10,14,88
bipartite,bipartite_10_nodes_3322,10,15,101
bipartite,bipartite_10_nodes_3323,10,14,106
bipartite,bipartite_10_nodes_3324,10,13,83
bipartite,bipartite_10_nodes_3325,10,14,101
bipartite,bipartite_10_nodes_3326,10,14,93
bipartite,bipartite_10_nodes_3327,10,14,95
bipartite,bipartite_10_nodes_3328,10,15,107
bipartite,bipartite_10_nodes_3329,10,14,101
bipartite,bipartite_10_nodes_3330,10,15,120
bipartite,bipartite_10_nodes_3331,10,15,107
bipartite,bipartite_10_nodes_3332,10,16,118
bipartite,bipartite_10_nodes_3333,10,14,95
bipartite,bipartite_10_nodes_3334,10,14,95
bipartite,bipartite_10_nodes_3335,10,14,90
bipartite,bipartite_10_nodes_3336,10,15,105
bipartite,bipartite_10_nodes_3337,10,14,100
bipartite,bipartite_10_nodes_3338,10,15,109
bipartite,bipartite_10_nodes_3339,10,15,108
bipartite,bipartite_10_nodes_3340,10,16,114
bipartite,bipartite_10_nodes_3341,10,13,87
bipartite,bipartite_10_nodes_3342,10,13,90
bipartite,bipartite_10_nodes_3343,10,14,103
bipartite,bipartite_10_nodes_3344,10,13,86
bipartite,bipartite_10_nodes_3345,10,14,99
bipartite,bipartite_10_nodes_3346,10,14,97
bipartite,bipartite_10_nodes_3347,10,15,112
bipartite,bipartite_10_nodes_3348,10,14,104
bipartite,bipartite_10_nodes_3349,10,16,117
bipartite,bipartite_10_nodes_3350,10,15,101
bipartite,bipartite_10_nodes_3351,10,16,113
bipartite,bipartite_10_nodes_3352,10,17,127
bipartite,bipartite_10_nodes_3353,10,17,118
bipartite,bipartite_10_nodes_3354,10,17,112
bipartite,bipartite_10_nodes_3355,10,17,117
bipartite,bipartite_10_nodes_3356,10,17,116
bipartite,bipartite_10_nodes_3357,10,17,110
bipartite,bipartite_10_nodes_3358,10,18,122
bipartite,bipartite_10_nodes_3359,10,17,118
bipartite,bipartite_10_nodes_3360,10,15,112
bipartite,bipartite_10_nodes_3361,10,15,100
bipartite,bipartite_10_nodes_3362,10,15,110
bipartite,bipartite_10_nodes_3363,10,16,112
bipartite,bipartite_10_nodes_3364,10,15,108
bipartite,bipartite_10_nodes_3365,10,16,107
bipartite,bipartite_10_nodes_3366,10,15,115
bipartite,bipartite_10_nodes_3367,10,15,101
bipartite,bipartite_10_nodes_3368,10,15,106
bipartite,bipartite_10_nodes_3369,10,16,115
bipartite,bipartite_10_nodes_3370,10,15,103
bipartite,bipartite_10_nodes_3371,10,16,110
bipartite,bipartite_10_nodes_3372,10,17,119
bipartite,bipartite_10_nodes_3373,10,18,126
bipartite,bipartite_10_nodes_3374,10,18,119
bipartite,bipartite_10_nodes_3375,10,18,124
bipartite,bipartite_10_nodes_3376,10,19,130
bipartite,bipartite_10_nodes_3377,10,18,126
bipartite,bipartite_10_nodes_3378,10,18,127
bipartite,bipartite_10_nodes_3379,10,19,132
bipartite,bipartite_10_nodes_3380,10,18,125
bipartite,bipartite_10_nodes_3381,10,18,121
bipartite,bipartite_10_nodes_3382,10,17,118
bipartite,bipartite_10_nodes_3383,10,18,126
bipartite,bipartite_10_nodes_3384,10,14,94
bipartite,bipartite_10_nodes_3385,10,14,98
bipartite,bipartite_10_nodes_3386,10,15,107
bipartite,bipartite_10_nodes_3387,10,14,92
bipartite,bipartite_10_nodes_3388,10,14,90
bipartite,bipartite_10_nodes_3389,10,14,100
bipartite,bipartite_10_nodes_3390,10,15,99
bipartite,bipartite_10_nodes_3391,10,14,101
bipartite,bipartite_10_nodes_3392,10,14,98
bipartite,bipartite_10_nodes_3393,10,15,107
bipartite,bipartite_10_nodes_3394,10,16,116
bipartite,bipartite_10_nodes_3395,10,16,108
bipartite,bipartite_10_nodes_3396,10,15,106
bipartite,bipartite_10_nodes_3397,10,15,108
bipartite,bipartite_10_nodes_3398,10,15,101
bipartite,bipartite_10_nodes_3399,10,16,113
bipartite,bipartite_10_nodes_3400,10,15,110
bipartite,bipartite_10_nodes_3401,10,15,104
bipartite,bipartite_10_nodes_3402,10,16,115
bipartite,bipartite_10_nodes_3403,10,16,115
bipartite,bipartite_10_nodes_3404,10,17,125
bipartite,bipartite_10_nodes_3405,10,17,123
